loan_amnt,term_index,int_rate,grade_index,sub_grade_index,home_ownership_index,annual_inc,verification_status_index,purpose_index,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,emp_length_index,label
15000.0,0.0,17.27,3.0,14.0,0.0,44400.0,0.0,10.0,3.59,1.0,0.0,6.0,1.0,91.6,1.0,0.0
10000.0,0.0,9.91,0.0,8.0,2.0,30000.0,2.0,0.0,11.24,0.0,1.0,8.0,0.0,66.8,1.0,0.0
10000.0,0.0,6.62,2.0,18.0,0.0,70000.0,2.0,1.0,16.78,0.0,0.0,9.0,0.0,69.0,5.0,0.0
8000.0,0.0,14.65,1.0,4.0,1.0,28000.0,2.0,6.0,12.6,0.0,1.0,8.0,0.0,54.3,3.0,0.0
22000.0,0.0,9.91,0.0,8.0,0.0,50000.0,1.0,0.0,13.22,0.0,4.0,17.0,0.0,49.8,1.0,0.0
6000.0,0.0,14.27,1.0,3.0,0.0,94800.0,1.0,6.0,24.53,0.0,1.0,13.0,0.0,95.9,0.0,0.0
16000.0,1.0,9.91,0.0,8.0,2.0,40000.0,1.0,0.0,9.39,0.0,1.0,6.0,0.0,28.5,0.0,0.0
2500.0,0.0,7.51,2.0,16.0,2.0,12000.0,0.0,0.0,16.3,0.0,2.0,13.0,0.0,42.2,8.0,1.0
13500.0,0.0,9.91,0.0,8.0,0.0,36000.0,0.0,1.0,22.93,0.0,1.0,13.0,0.0,67.2,1.0,0.0
25000.0,0.0,12.42,0.0,1.0,1.0,225000.0,1.0,0.0,8.32,1.0,0.0,11.0,0.0,34.6,1.0,0.0
10000.0,0.0,13.49,1.0,2.0,1.0,45900.0,1.0,5.0,24.97,0.0,2.0,10.0,0.0,48.3,1.0,0.0
2500.0,0.0,13.49,1.0,2.0,1.0,27200.0,2.0,0.0,6.44,0.0,0.0,6.0,0.0,68.1,6.0,0.0
7325.0,0.0,12.69,0.0,6.0,1.0,42000.0,2.0,0.0,22.57,0.0,3.0,12.0,0.0,65.0,4.0,0.0
4000.0,0.0,12.42,0.0,1.0,1.0,135000.0,1.0,1.0,12.12,0.0,3.0,11.0,0.0,85.7,5.0,0.0
10000.0,0.0,13.49,1.0,2.0,1.0,65000.0,2.0,5.0,6.92,1.0,2.0,12.0,0.0,69.5,5.0,1.0
7750.0,0.0,17.27,3.0,14.0,1.0,24000.0,2.0,0.0,16.1,0.0,1.0,4.0,0.0,67.1,2.0,1.0
20000.0,1.0,20.89,5.0,25.0,1.0,70000.0,0.0,0.0,16.63,0.0,1.0,10.0,0.0,79.9,10.0,1.0
9600.0,0.0,12.42,0.0,1.0,1.0,65000.0,1.0,0.0,11.65,0.0,0.0,6.0,0.0,70.9,0.0,0.0
21000.0,1.0,11.71,0.0,0.0,1.0,60000.0,2.0,0.0,6.62,0.0,0.0,7.0,0.0,79.9,3.0,1.0
14000.0,0.0,10.65,0.0,5.0,1.0,30000.0,0.0,1.0,15.52,0.0,0.0,7.0,0.0,65.6,3.0,0.0
13350.0,0.0,12.42,0.0,1.0,1.0,43000.0,2.0,0.0,20.57,0.0,0.0,7.0,0.0,95.3,0.0,0.0
15000.0,0.0,16.77,3.0,13.0,1.0,42000.0,1.0,0.0,19.63,0.0,2.0,10.0,0.0,74.9,0.0,1.0
15000.0,0.0,17.27,3.0,14.0,1.0,75000.0,0.0,0.0,16.03,0.0,0.0,10.0,0.0,75.9,9.0,1.0
11000.0,1.0,13.49,1.0,2.0,0.0,129000.0,1.0,0.0,10.94,0.0,0.0,10.0,0.0,24.1,0.0,0.0
35000.0,0.0,10.65,0.0,5.0,0.0,168000.0,1.0,0.0,3.17,1.0,1.0,16.0,0.0,1.4,1.0,0.0
9000.0,0.0,10.65,0.0,5.0,0.0,74000.0,0.0,1.0,8.89,0.0,0.0,7.0,0.0,71.7,11.0,0.0
22475.0,1.0,15.27,1.0,7.0,0.0,52000.0,1.0,0.0,15.23,0.0,1.0,7.0,0.0,61.8,7.0,0.0
16000.0,0.0,12.69,0.0,6.0,1.0,58500.0,0.0,0.0,20.64,0.0,0.0,8.0,0.0,89.3,4.0,1.0
13500.0,0.0,12.69,0.0,6.0,1.0,71000.0,0.0,0.0,11.97,0.0,2.0,4.0,0.0,77.7,5.0,0.0
24000.0,0.0,12.69,0.0,6.0,1.0,75000.0,1.0,0.0,11.6,0.0,0.0,10.0,0.0,84.6,0.0,0.0
12000.0,0.0,10.65,0.0,5.0,1.0,60000.0,2.0,1.0,10.84,0.0,1.0,12.0,0.0,48.8,5.0,0.0
28000.0,1.0,17.58,3.0,15.0,0.0,140000.0,1.0,2.0,12.07,0.0,1.0,13.0,0.0,13.4,5.0,0.0
14000.0,0.0,6.62,2.0,18.0,1.0,66000.0,0.0,0.0,11.15,0.0,1.0,7.0,0.0,35.4,0.0,0.0
12000.0,0.0,14.27,1.0,3.0,0.0,70000.0,2.0,3.0,8.4,0.0,1.0,7.0,0.0,86.2,9.0,1.0
25000.0,0.0,11.71,0.0,0.0,0.0,100000.0,1.0,0.0,6.88,0.0,1.0,8.0,0.0,89.1,0.0,0.0
9000.0,0.0,12.69,0.0,6.0,1.0,50000.0,0.0,0.0,17.81,0.0,1.0,13.0,0.0,55.4,5.0,0.0
