loan_amnt,term_index,int_rate,grade_index,sub_grade_index,home_ownership_index,annual_inc,verification_status_index,purpose_index,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,emp_length_index,label
15550.0,1.0,9.99,0.0,0.0,1.0,35000.0,0.0,1.0,25.34,0.0,0.0,8.0,0.0,39.5,3.0,0.0
3000.0,0.0,13.99,1.0,7.0,2.0,49500.0,2.0,2.0,9.53,0.0,0.0,6.0,0.0,62.6,6.0,0.0
15000.0,0.0,9.17,0.0,5.0,0.0,53000.0,0.0,0.0,28.31,2.0,1.0,15.0,0.0,29.9,10.0,0.0
12000.0,0.0,8.18,0.0,8.0,0.0,40500.0,0.0,0.0,23.61,0.0,0.0,7.0,0.0,48.6,0.0,0.0
3200.0,0.0,12.29,1.0,2.0,0.0,35000.0,0.0,0.0,10.25,0.0,2.0,7.0,1.0,23.9,7.0,0.0
26000.0,0.0,6.92,2.0,12.0,1.0,82000.0,0.0,0.0,21.24,0.0,0.0,14.0,0.0,60.6,10.0,0.0
35000.0,1.0,19.52,4.0,22.0,0.0,132000.0,1.0,1.0,11.87,0.0,2.0,12.0,0.0,83.5,10.0,0.0
19475.0,0.0,13.99,1.0,7.0,1.0,71000.0,1.0,0.0,29.8,0.0,1.0,11.0,0.0,54.2,6.0,0.0
18000.0,0.0,17.57,3.0,15.0,0.0,75000.0,2.0,0.0,17.49,0.0,1.0,12.0,1.0,77.4,5.0,0.0
18400.0,0.0,11.53,0.0,6.0,0.0,100000.0,1.0,0.0,30.31,0.0,2.0,19.0,0.0,65.4,9.0,0.0
28000.0,1.0,18.84,4.0,21.0,0.0,120000.0,1.0,0.0,18.75,0.0,0.0,14.0,0.0,72.0,2.0,0.0
26400.0,1.0,16.99,3.0,14.0,0.0,55000.0,0.0,0.0,20.05,1.0,0.0,9.0,0.0,59.9,7.0,0.0
24000.0,0.0,10.99,0.0,1.0,2.0,120000.0,1.0,1.0,16.55,0.0,1.0,13.0,0.0,49.0,0.0,0.0
29750.0,0.0,15.61,3.0,11.0,0.0,325000.0,0.0,10.0,8.83,1.0,3.0,15.0,0.0,59.1,0.0,0.0
28000.0,1.0,20.49,4.0,23.0,1.0,108000.0,0.0,7.0,24.57,0.0,3.0,27.0,0.0,51.8,1.0,0.0
6000.0,0.0,11.53,0.0,6.0,1.0,30000.0,2.0,0.0,22.04,0.0,1.0,7.0,0.0,24.0,1.0,0.0
22000.0,1.0,16.99,3.0,14.0,1.0,54481.0,0.0,1.0,30.02,0.0,0.0,13.0,0.0,64.0,4.0,0.0
15000.0,0.0,7.89,2.0,9.0,0.0,120000.0,2.0,1.0,14.04,0.0,1.0,8.0,1.0,79.6,0.0,0.0
12000.0,0.0,8.18,0.0,8.0,0.0,160000.0,0.0,0.0,14.78,1.0,0.0,12.0,0.0,53.7,0.0,0.0
6000.0,0.0,9.17,0.0,5.0,1.0,64000.0,0.0,0.0,20.01,0.0,0.0,7.0,0.0,58.7,4.0,0.0
31000.0,0.0,12.29,1.0,2.0,0.0,188000.0,1.0,1.0,18.63,0.0,0.0,18.0,0.0,80.6,6.0,0.0
7000.0,0.0,6.92,2.0,12.0,1.0,36000.0,0.0,0.0,27.7,0.0,1.0,10.0,1.0,12.2,0.0,0.0
10000.0,1.0,16.99,3.0,14.0,0.0,85000.0,2.0,0.0,36.21,0.0,2.0,15.0,0.0,64.4,10.0,0.0
9025.0,0.0,10.99,0.0,1.0,0.0,45000.0,0.0,0.0,33.28,0.0,1.0,12.0,0.0,34.3,0.0,0.0
11900.0,1.0,17.57,3.0,15.0,0.0,35000.0,0.0,0.0,15.5,0.0,0.0,10.0,0.0,54.3,0.0,0.0
12700.0,0.0,8.18,0.0,8.0,0.0,68974.0,1.0,1.0,12.95,0.0,0.0,10.0,2.0,45.2,8.0,0.0
22500.0,1.0,13.99,1.0,7.0,1.0,65000.0,1.0,0.0,28.9,0.0,0.0,19.0,0.0,27.6,11.0,0.0
20000.0,1.0,16.55,3.0,13.0,0.0,92000.0,1.0,2.0,31.76,0.0,1.0,15.0,0.0,94.9,8.0,0.0
16075.0,1.0,18.84,4.0,21.0,1.0,35000.0,0.0,0.0,13.41,0.0,1.0,17.0,0.0,38.7,10.0,0.0
4075.0,0.0,19.52,4.0,22.0,0.0,35000.0,2.0,0.0,31.03,0.0,1.0,9.0,0.0,48.1,5.0,0.0
6500.0,0.0,11.53,0.0,6.0,1.0,40000.0,2.0,0.0,15.06,0.0,1.0,4.0,0.0,15.6,0.0,0.0
3000.0,0.0,7.89,2.0,9.0,1.0,26278.0,1.0,9.0,10.23,0.0,0.0,8.0,3.0,4.3,8.0,0.0
16000.0,1.0,10.99,0.0,1.0,1.0,78000.0,0.0,4.0,5.67,1.0,0.0,6.0,0.0,49.4,1.0,0.0
25000.0,1.0,17.86,3.0,19.0,0.0,90000.0,2.0,0.0,16.31,0.0,1.0,15.0,0.0,76.5,5.0,0.0
20000.0,0.0,7.89,2.0,9.0,2.0,72000.0,1.0,1.0,12.62,0.0,0.0,7.0,0.0,76.1,0.0,0.0
19200.0,1.0,9.17,0.0,5.0,0.0,60000.0,0.0,0.0,16.22,0.0,1.0,14.0,0.0,37.1,1.0,0.0
35000.0,1.0,14.65,1.0,10.0,0.0,92000.0,1.0,0.0,13.38,1.0,0.0,8.0,0.0,59.1,0.0,0.0
4900.0,0.0,10.99,0.0,1.0,1.0,28700.0,2.0,0.0,7.95,0.0,0.0,8.0,0.0,23.3,6.0,0.0
8000.0,0.0,6.92,2.0,12.0,1.0,40000.0,2.0,1.0,15.51,0.0,1.0,11.0,0.0,79.2,3.0,0.0
15350.0,1.0,16.99,3.0,14.0,0.0,53000.0,1.0,1.0,23.35,0.0,4.0,5.0,1.0,89.0,1.0,0.0
16500.0,1.0,19.52,4.0,22.0,1.0,43250.0,2.0,0.0,39.93,0.0,0.0,19.0,0.0,57.7,0.0,0.0
35000.0,1.0,12.29,1.0,2.0,0.0,146000.0,1.0,1.0,30.61,0.0,0.0,10.0,0.0,79.4,0.0,0.0
32000.0,1.0,12.69,1.0,3.0,0.0,120000.0,0.0,0.0,19.36,1.0,0.0,14.0,0.0,24.1,5.0,0.0
9000.0,0.0,8.18,0.0,8.0,0.0,70000.0,2.0,0.0,27.89,1.0,0.0,12.0,0.0,41.5,0.0,0.0
8400.0,0.0,9.99,0.0,0.0,0.0,65000.0,0.0,0.0,27.55,0.0,0.0,9.0,1.0,51.0,7.0,0.0
10000.0,0.0,12.29,1.0,2.0,1.0,65000.0,1.0,0.0,27.75,0.0,0.0,16.0,0.0,100.0,4.0,0.0
28000.0,1.0,14.65,1.0,10.0,0.0,128000.0,0.0,0.0,31.56,0.0,0.0,19.0,1.0,70.7,3.0,0.0
24700.0,0.0,16.99,3.0,14.0,2.0,65000.0,1.0,0.0,21.65,2.0,1.0,11.0,0.0,76.9,8.0,0.0
24000.0,1.0,13.33,1.0,4.0,2.0,61000.0,1.0,0.0,34.51,0.0,1.0,12.0,0.0,75.9,8.0,0.0
10000.0,0.0,6.92,2.0,12.0,1.0,50000.0,1.0,1.0,5.66,0.0,0.0,6.0,0.0,47.6,9.0,0.0
9600.0,0.0,9.17,0.0,5.0,0.0,31000.0,0.0,1.0,6.23,0.0,0.0,4.0,0.0,66.8,10.0,0.0
16000.0,0.0,5.93,2.0,17.0,1.0,46000.0,2.0,1.0,28.41,0.0,1.0,12.0,0.0,30.0,2.0,0.0
7000.0,0.0,7.89,2.0,9.0,1.0,45000.0,0.0,0.0,14.11,0.0,0.0,12.0,1.0,50.1,0.0,0.0
8000.0,0.0,12.69,1.0,3.0,1.0,43000.0,0.0,2.0,24.42,0.0,1.0,8.0,0.0,30.6,9.0,0.0
2500.0,0.0,12.29,1.0,2.0,1.0,29300.0,2.0,3.0,9.3,0.0,1.0,10.0,1.0,52.5,6.0,0.0
7200.0,0.0,7.89,2.0,9.0,1.0,45000.0,0.0,0.0,9.76,0.0,0.0,7.0,0.0,16.4,3.0,0.0
35000.0,1.0,16.55,3.0,13.0,0.0,117000.0,1.0,0.0,28.34,0.0,1.0,14.0,0.0,91.7,0.0,0.0
18000.0,0.0,10.99,0.0,1.0,1.0,50000.0,2.0,0.0,25.77,0.0,1.0,22.0,0.0,55.2,0.0,0.0
24000.0,0.0,13.33,1.0,4.0,0.0,150000.0,1.0,0.0,22.03,0.0,4.0,21.0,1.0,48.5,9.0,0.0
7500.0,0.0,6.92,2.0,12.0,2.0,40000.0,2.0,0.0,12.96,0.0,0.0,15.0,0.0,26.1,0.0,0.0
1400.0,0.0,16.99,3.0,14.0,2.0,122000.0,1.0,0.0,22.64,3.0,2.0,26.0,0.0,57.8,4.0,0.0
15325.0,1.0,16.99,3.0,14.0,1.0,52706.0,0.0,1.0,29.64,0.0,1.0,11.0,0.0,56.3,0.0,0.0
35000.0,0.0,7.89,2.0,9.0,0.0,380000.0,0.0,0.0,12.26,0.0,1.0,18.0,0.0,49.4,5.0,0.0
10000.0,0.0,12.69,1.0,3.0,0.0,88000.0,0.0,3.0,21.74,0.0,0.0,9.0,1.0,79.5,0.0,0.0
22400.0,1.0,18.84,4.0,21.0,1.0,89000.0,1.0,0.0,22.41,0.0,0.0,13.0,0.0,32.1,0.0,0.0
11850.0,1.0,18.25,4.0,20.0,1.0,27000.0,1.0,0.0,37.78,0.0,0.0,15.0,0.0,66.8,7.0,0.0
10000.0,1.0,9.99,0.0,0.0,0.0,50505.0,0.0,0.0,24.86,0.0,0.0,12.0,1.0,9.5,0.0,0.0
12000.0,1.0,18.25,4.0,20.0,1.0,46735.0,0.0,3.0,25.6,2.0,0.0,28.0,0.0,37.9,1.0,0.0
10000.0,0.0,11.53,0.0,6.0,0.0,84000.0,0.0,1.0,9.14,0.0,1.0,16.0,0.0,68.7,5.0,0.0
12000.0,0.0,6.39,2.0,18.0,0.0,91000.0,0.0,0.0,14.43,0.0,0.0,9.0,0.0,55.7,4.0,0.0
8400.0,0.0,6.39,2.0,18.0,0.0,150000.0,2.0,4.0,15.58,0.0,0.0,16.0,0.0,43.5,0.0,0.0
20000.0,0.0,12.69,1.0,3.0,0.0,65000.0,1.0,0.0,15.2,2.0,0.0,11.0,0.0,82.0,0.0,0.0
12000.0,0.0,13.99,1.0,7.0,2.0,29000.0,0.0,0.0,38.29,0.0,0.0,8.0,0.0,79.9,1.0,0.0
7000.0,0.0,13.33,1.0,4.0,1.0,37000.0,0.0,1.0,16.09,1.0,1.0,13.0,0.0,40.7,5.0,0.0
3000.0,0.0,10.99,0.0,1.0,0.0,31000.0,2.0,1.0,14.52,0.0,2.0,13.0,0.0,67.2,9.0,0.0
15750.0,0.0,19.52,4.0,22.0,2.0,46000.0,0.0,0.0,26.85,0.0,1.0,18.0,0.0,46.7,6.0,0.0
12175.0,1.0,19.52,4.0,22.0,0.0,56000.0,0.0,0.0,24.3,0.0,1.0,8.0,1.0,8.7,0.0,0.0
20000.0,0.0,6.92,2.0,12.0,0.0,120000.0,0.0,0.0,14.21,1.0,0.0,10.0,0.0,61.1,4.0,0.0
15600.0,0.0,7.89,2.0,9.0,2.0,90000.0,0.0,0.0,19.17,1.0,0.0,18.0,0.0,54.4,0.0,0.0
16000.0,0.0,11.53,0.0,6.0,1.0,200000.0,0.0,0.0,6.77,0.0,0.0,7.0,0.0,18.1,0.0,0.0
10000.0,0.0,7.89,2.0,9.0,0.0,85000.0,0.0,0.0,27.46,0.0,0.0,12.0,0.0,73.5,0.0,0.0
4875.0,0.0,11.53,0.0,6.0,2.0,22000.0,1.0,0.0,23.46,0.0,0.0,9.0,1.0,22.6,8.0,0.0
18500.0,0.0,9.99,0.0,0.0,0.0,91255.0,0.0,1.0,6.0,1.0,2.0,12.0,0.0,70.2,0.0,0.0
9600.0,0.0,13.99,1.0,7.0,1.0,36400.0,0.0,0.0,20.11,0.0,0.0,6.0,0.0,63.1,2.0,0.0
24950.0,1.0,22.99,5.0,25.0,0.0,68000.0,1.0,0.0,21.96,0.0,2.0,14.0,1.0,34.6,0.0,1.0
12500.0,1.0,15.61,3.0,11.0,0.0,40000.0,0.0,0.0,34.69,1.0,1.0,13.0,1.0,21.3,5.0,0.0
31800.0,0.0,6.92,2.0,12.0,1.0,75000.0,1.0,0.0,22.87,0.0,0.0,12.0,0.0,36.0,11.0,0.0
12000.0,0.0,7.89,2.0,9.0,1.0,35000.0,2.0,1.0,23.73,0.0,0.0,12.0,0.0,17.5,4.0,0.0
12800.0,1.0,9.99,0.0,0.0,0.0,60000.0,0.0,0.0,27.0,0.0,0.0,12.0,0.0,30.5,3.0,0.0
22000.0,1.0,10.99,0.0,1.0,0.0,95000.0,0.0,1.0,11.03,0.0,2.0,10.0,0.0,75.5,0.0,0.0
13800.0,0.0,12.69,1.0,3.0,1.0,50000.0,0.0,3.0,5.76,0.0,0.0,5.0,0.0,72.3,1.0,0.0
6000.0,0.0,10.99,0.0,1.0,0.0,60000.0,0.0,0.0,32.78,0.0,0.0,14.0,0.0,35.6,7.0,0.0
19075.0,0.0,5.93,2.0,17.0,0.0,61000.0,1.0,0.0,14.97,0.0,0.0,16.0,0.0,13.6,0.0,0.0
35000.0,0.0,18.25,4.0,20.0,2.0,110000.0,1.0,0.0,33.55,0.0,2.0,16.0,0.0,86.3,0.0,0.0
5000.0,0.0,12.29,1.0,2.0,1.0,70000.0,0.0,1.0,25.27,1.0,1.0,13.0,0.0,58.1,0.0,0.0
12000.0,0.0,7.89,2.0,9.0,1.0,72000.0,1.0,1.0,32.29,0.0,0.0,12.0,0.0,50.1,0.0,0.0
33500.0,1.0,23.99,5.0,26.0,0.0,68484.0,1.0,4.0,38.3,0.0,0.0,18.0,0.0,38.4,0.0,0.0
25000.0,0.0,6.68,2.0,16.0,0.0,93000.0,0.0,0.0,22.21,0.0,0.0,9.0,0.0,48.7,2.0,0.0
17350.0,0.0,11.53,0.0,6.0,0.0,70000.0,2.0,1.0,16.01,1.0,0.0,12.0,0.0,82.4,0.0,0.0
20000.0,1.0,12.69,1.0,3.0,0.0,125000.0,0.0,0.0,20.77,0.0,2.0,10.0,0.0,89.4,6.0,0.0
7000.0,0.0,14.65,1.0,10.0,1.0,55000.0,0.0,0.0,30.83,0.0,1.0,17.0,0.0,83.7,0.0,1.0
6000.0,0.0,5.93,2.0,17.0,0.0,180000.0,2.0,2.0,5.39,0.0,0.0,9.0,0.0,30.7,6.0,0.0
12000.0,0.0,14.65,1.0,10.0,2.0,35000.0,2.0,2.0,3.7,0.0,1.0,3.0,0.0,77.0,4.0,0.0
10000.0,0.0,10.99,0.0,1.0,1.0,50000.0,0.0,0.0,6.24,3.0,1.0,9.0,0.0,62.9,1.0,0.0
14000.0,1.0,15.61,3.0,11.0,0.0,83976.0,0.0,0.0,8.97,0.0,0.0,7.0,0.0,55.2,3.0,0.0
33025.0,0.0,12.29,1.0,2.0,0.0,130000.0,1.0,1.0,18.11,0.0,0.0,23.0,0.0,67.2,9.0,0.0
21600.0,0.0,10.99,0.0,1.0,0.0,80000.0,0.0,0.0,8.81,1.0,0.0,12.0,2.0,77.8,8.0,0.0
4500.0,0.0,9.99,0.0,0.0,1.0,25600.0,1.0,0.0,21.43,0.0,0.0,8.0,1.0,8.9,8.0,0.0
25000.0,1.0,25.8,6.0,30.0,0.0,72000.0,1.0,0.0,22.78,0.0,1.0,21.0,0.0,71.0,8.0,0.0
12000.0,1.0,9.99,0.0,0.0,0.0,33000.0,2.0,0.0,11.82,0.0,0.0,14.0,1.0,34.6,0.0,0.0
14500.0,0.0,5.93,2.0,17.0,1.0,45000.0,0.0,1.0,13.49,0.0,0.0,9.0,0.0,19.5,3.0,0.0
2400.0,0.0,13.99,1.0,7.0,1.0,40000.0,2.0,7.0,23.7,0.0,0.0,7.0,0.0,84.1,3.0,0.0
15500.0,0.0,6.68,2.0,16.0,0.0,84000.0,2.0,0.0,16.21,0.0,0.0,25.0,0.0,29.8,0.0,0.0
35000.0,0.0,7.89,2.0,9.0,0.0,166000.0,1.0,1.0,12.43,0.0,1.0,11.0,0.0,88.3,0.0,0.0
25000.0,1.0,9.17,0.0,5.0,0.0,110000.0,1.0,0.0,7.62,0.0,2.0,6.0,0.0,57.2,11.0,0.0
20000.0,0.0,10.99,0.0,1.0,1.0,100000.0,1.0,1.0,19.22,0.0,0.0,10.0,0.0,32.8,2.0,1.0
9050.0,0.0,10.99,0.0,1.0,0.0,80000.0,2.0,0.0,29.34,0.0,0.0,23.0,0.0,48.5,1.0,0.0
6400.0,0.0,11.53,0.0,6.0,1.0,47000.0,0.0,7.0,23.19,1.0,0.0,9.0,0.0,62.2,0.0,0.0
12000.0,1.0,9.17,0.0,5.0,2.0,48000.0,1.0,0.0,21.45,0.0,1.0,18.0,0.0,13.5,7.0,0.0
