loan_amnt,term_index,int_rate,grade_index,sub_grade_index,home_ownership_index,annual_inc,verification_status_index,purpose_index,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,emp_length_index,label
12000.0,0.0,7.9,2.0,12.0,0.0,75000.0,2.0,2.0,11.5,1.0,0.0,9.0,0.0,38.3,5.0,0.0
30000.0,1.0,19.05,3.0,15.0,0.0,80000.0,1.0,1.0,16.41,0.0,2.0,8.0,0.0,59.7,0.0,0.0
20000.0,0.0,12.12,0.0,0.0,1.0,48556.0,1.0,1.0,20.27,0.0,0.0,8.0,0.0,89.5,0.0,1.0
35000.0,1.0,21.98,4.0,23.0,1.0,147203.68,1.0,0.0,22.78,0.0,0.0,15.0,0.0,91.9,0.0,0.0
12000.0,1.0,24.89,6.0,34.0,1.0,50000.0,1.0,3.0,26.86,0.0,3.0,11.0,0.0,87.5,7.0,0.0
2000.0,0.0,19.05,3.0,15.0,1.0,35000.0,1.0,0.0,31.68,0.0,2.0,16.0,0.0,79.9,11.0,0.0
9750.0,0.0,18.49,3.0,13.0,1.0,28000.0,1.0,5.0,25.37,0.0,1.0,8.0,0.0,49.1,1.0,0.0
11000.0,0.0,7.62,2.0,16.0,0.0,56508.0,1.0,0.0,13.82,0.0,0.0,11.0,0.0,50.2,0.0,0.0
17500.0,0.0,14.33,1.0,2.0,1.0,43000.0,1.0,0.0,14.9,0.0,0.0,5.0,0.0,97.5,0.0,0.0
17625.0,0.0,15.31,1.0,3.0,1.0,40000.0,1.0,1.0,30.99,0.0,1.0,12.0,0.0,41.1,0.0,0.0
6000.0,0.0,18.75,3.0,14.0,0.0,45000.0,2.0,2.0,22.99,0.0,1.0,10.0,0.0,74.5,11.0,0.0
18000.0,1.0,15.31,1.0,3.0,0.0,40000.0,1.0,1.0,21.56,0.0,0.0,9.0,0.0,55.7,0.0,1.0
13500.0,0.0,13.11,0.0,1.0,0.0,85000.0,2.0,0.0,9.18,5.0,0.0,7.0,0.0,82.6,0.0,0.0
5000.0,0.0,7.9,2.0,12.0,0.0,30681.0,1.0,0.0,8.92,0.0,0.0,14.0,0.0,11.2,8.0,0.0
35000.0,1.0,15.8,1.0,4.0,0.0,80400.0,1.0,2.0,29.3,0.0,0.0,20.0,0.0,34.9,0.0,0.0
10625.0,0.0,15.31,1.0,3.0,1.0,32000.0,1.0,11.0,12.19,0.0,0.0,10.0,1.0,38.3,10.0,0.0
25000.0,1.0,16.29,1.0,7.0,1.0,75500.0,1.0,0.0,7.56,0.0,0.0,5.0,0.0,45.2,5.0,0.0
21000.0,0.0,6.03,2.0,17.0,0.0,129000.0,1.0,0.0,16.55,0.0,0.0,11.0,0.0,50.6,4.0,0.0
24000.0,1.0,8.9,2.0,9.0,0.0,175000.0,1.0,2.0,4.88,0.0,0.0,9.0,0.0,41.5,6.0,0.0
22500.0,1.0,23.28,5.0,26.0,1.0,67000.0,1.0,0.0,17.7,1.0,3.0,20.0,0.0,25.7,3.0,0.0
24000.0,1.0,16.29,1.0,7.0,1.0,151195.0,1.0,1.0,20.32,0.0,0.0,14.0,0.0,68.0,1.0,0.0
15000.0,0.0,18.49,3.0,13.0,1.0,72000.0,1.0,0.0,16.3,0.0,1.0,12.0,1.0,69.5,7.0,1.0
10000.0,0.0,18.49,3.0,13.0,0.0,44400.0,1.0,2.0,28.24,0.0,0.0,11.0,1.0,79.3,8.0,1.0
33500.0,1.0,13.11,0.0,1.0,0.0,75000.0,1.0,0.0,28.59,0.0,0.0,21.0,0.0,60.8,6.0,0.0
6000.0,0.0,13.11,0.0,1.0,2.0,45000.0,2.0,0.0,13.84,0.0,0.0,6.0,1.0,86.7,7.0,0.0
16000.0,0.0,19.72,3.0,19.0,1.0,60000.0,0.0,0.0,22.74,1.0,1.0,9.0,1.0,25.8,4.0,0.0
29175.0,1.0,20.49,4.0,20.0,1.0,73000.0,1.0,11.0,17.03,0.0,0.0,16.0,0.0,25.3,5.0,0.0
8000.0,0.0,14.33,1.0,2.0,0.0,50000.0,2.0,0.0,12.05,0.0,2.0,12.0,0.0,30.2,4.0,0.0
6250.0,0.0,6.62,2.0,18.0,2.0,50000.0,0.0,0.0,15.79,0.0,2.0,7.0,0.0,14.4,1.0,0.0
5000.0,0.0,18.75,3.0,14.0,1.0,32000.0,1.0,0.0,34.99,0.0,3.0,12.0,0.0,48.6,1.0,0.0
23850.0,1.0,11.14,0.0,5.0,0.0,54000.0,1.0,1.0,15.64,0.0,0.0,11.0,1.0,22.2,0.0,0.0
1000.0,0.0,14.33,1.0,2.0,1.0,104000.0,2.0,4.0,8.47,0.0,1.0,7.0,0.0,41.5,1.0,0.0
16450.0,0.0,13.11,0.0,1.0,0.0,37500.0,1.0,1.0,30.98,0.0,0.0,13.0,0.0,69.7,0.0,0.0
25475.0,1.0,23.28,5.0,26.0,0.0,90000.0,1.0,0.0,9.56,1.0,2.0,8.0,0.0,82.1,2.0,0.0
10625.0,0.0,12.12,0.0,0.0,0.0,60000.0,2.0,1.0,6.54,0.0,0.0,7.0,0.0,62.1,0.0,0.0
18825.0,0.0,15.8,1.0,4.0,0.0,70000.0,1.0,0.0,21.41,0.0,0.0,12.0,1.0,57.3,1.0,0.0
10500.0,0.0,15.31,1.0,3.0,1.0,45000.0,2.0,0.0,20.37,0.0,0.0,10.0,0.0,69.7,5.0,0.0
6000.0,0.0,22.47,4.0,24.0,1.0,45000.0,0.0,8.0,26.16,0.0,1.0,12.0,0.0,92.6,3.0,1.0
3625.0,0.0,23.63,5.0,27.0,1.0,17535.0,1.0,3.0,5.2,0.0,1.0,3.0,0.0,77.8,1.0,1.0
18000.0,1.0,21.0,4.0,21.0,1.0,40000.0,1.0,0.0,21.3,1.0,0.0,9.0,0.0,58.8,11.0,0.0
15000.0,0.0,18.49,3.0,13.0,0.0,65000.0,1.0,1.0,20.31,0.0,4.0,14.0,0.0,51.3,0.0,1.0
5000.0,1.0,23.83,5.0,29.0,1.0,52000.0,0.0,3.0,18.35,3.0,1.0,4.0,0.0,69.7,4.0,0.0
15000.0,0.0,10.16,0.0,8.0,0.0,69000.0,1.0,0.0,17.01,0.0,0.0,10.0,0.0,82.6,10.0,0.0
16000.0,1.0,22.95,5.0,25.0,0.0,75000.0,1.0,0.0,21.47,1.0,2.0,12.0,0.0,67.3,10.0,0.0
12000.0,0.0,21.0,4.0,21.0,1.0,40000.0,0.0,3.0,21.6,0.0,2.0,6.0,0.0,55.0,7.0,1.0
12000.0,1.0,22.47,4.0,24.0,1.0,90000.0,1.0,0.0,11.17,0.0,1.0,6.0,0.0,85.7,0.0,0.0
5000.0,0.0,13.11,0.0,1.0,0.0,35000.0,2.0,1.0,18.51,0.0,1.0,16.0,1.0,45.4,5.0,0.0
10000.0,0.0,6.03,2.0,17.0,0.0,94000.0,2.0,0.0,13.03,0.0,0.0,11.0,0.0,39.0,0.0,0.0
18000.0,1.0,15.31,1.0,3.0,1.0,40000.0,1.0,0.0,26.97,0.0,0.0,11.0,0.0,61.6,6.0,0.0
23525.0,1.0,15.8,1.0,4.0,0.0,59864.0,0.0,0.0,21.59,0.0,1.0,9.0,0.0,78.1,8.0,0.0
11525.0,0.0,15.8,1.0,4.0,1.0,34278.0,1.0,0.0,21.67,0.0,0.0,12.0,0.0,69.5,1.0,1.0
3600.0,0.0,14.33,1.0,2.0,2.0,12144.0,1.0,0.0,22.43,0.0,0.0,6.0,0.0,28.8,8.0,0.0
17000.0,0.0,11.14,0.0,5.0,1.0,43000.0,1.0,1.0,27.93,0.0,1.0,14.0,0.0,47.1,5.0,0.0
35000.0,1.0,15.8,1.0,4.0,0.0,95000.0,0.0,1.0,17.39,0.0,1.0,11.0,0.0,44.9,6.0,0.0
5500.0,0.0,18.49,3.0,13.0,1.0,49000.0,0.0,0.0,12.49,0.0,1.0,7.0,1.0,83.8,1.0,0.0
25225.0,1.0,21.49,4.0,22.0,0.0,58000.0,1.0,0.0,27.81,0.0,2.0,26.0,0.0,61.1,10.0,0.0
8000.0,0.0,15.31,1.0,3.0,2.0,30000.0,2.0,0.0,16.76,0.0,0.0,5.0,0.0,87.0,4.0,0.0
25000.0,1.0,22.47,4.0,24.0,1.0,111823.0,1.0,0.0,28.76,0.0,0.0,6.0,0.0,97.2,9.0,0.0
32000.0,1.0,15.8,1.0,4.0,0.0,101600.0,0.0,0.0,23.11,0.0,0.0,10.0,0.0,65.5,7.0,0.0
13650.0,0.0,15.8,1.0,4.0,0.0,39000.0,2.0,0.0,20.22,0.0,1.0,12.0,0.0,76.4,1.0,0.0
3000.0,0.0,15.8,1.0,4.0,2.0,42000.0,2.0,0.0,17.37,0.0,0.0,10.0,1.0,66.7,0.0,0.0
8000.0,0.0,16.29,1.0,7.0,1.0,104000.0,2.0,1.0,8.85,0.0,2.0,9.0,0.0,33.0,10.0,0.0
10700.0,0.0,14.33,1.0,2.0,1.0,38000.0,2.0,0.0,26.49,0.0,0.0,20.0,0.0,44.9,3.0,0.0
15000.0,1.0,24.7,6.0,30.0,1.0,54000.0,0.0,0.0,22.67,0.0,2.0,8.0,4.0,39.4,2.0,0.0
12000.0,0.0,11.14,0.0,5.0,0.0,90000.0,2.0,1.0,9.62,0.0,0.0,9.0,0.0,78.6,7.0,0.0
15000.0,0.0,19.72,3.0,19.0,1.0,96000.0,1.0,3.0,23.9,1.0,0.0,9.0,0.0,94.2,5.0,0.0
12000.0,0.0,15.31,1.0,3.0,1.0,75000.0,2.0,1.0,13.71,0.0,0.0,10.0,0.0,75.2,9.0,0.0
18000.0,0.0,10.16,0.0,8.0,0.0,70000.0,0.0,0.0,12.14,0.0,2.0,14.0,0.0,23.6,0.0,0.0
14000.0,0.0,6.03,2.0,17.0,0.0,125000.0,2.0,0.0,10.7,0.0,0.0,13.0,0.0,34.8,6.0,0.0
20675.0,0.0,7.62,2.0,16.0,1.0,47000.0,1.0,0.0,12.08,0.0,0.0,11.0,0.0,26.6,6.0,0.0
20000.0,0.0,14.33,1.0,2.0,1.0,75000.0,1.0,0.0,19.1,0.0,0.0,21.0,0.0,49.3,7.0,1.0
2200.0,0.0,19.05,3.0,15.0,1.0,25000.0,2.0,0.0,21.6,0.0,1.0,14.0,0.0,81.9,6.0,0.0
6600.0,0.0,17.27,1.0,10.0,1.0,26000.0,2.0,1.0,15.78,0.0,1.0,13.0,0.0,62.7,4.0,0.0
6000.0,0.0,16.29,1.0,7.0,0.0,49284.0,2.0,1.0,12.83,0.0,2.0,10.0,1.0,48.1,6.0,0.0
12000.0,0.0,17.27,1.0,10.0,0.0,48000.0,0.0,0.0,10.55,0.0,1.0,12.0,1.0,72.9,0.0,0.0
29175.0,1.0,19.05,3.0,15.0,1.0,65000.0,1.0,0.0,17.82,0.0,0.0,13.0,1.0,68.4,3.0,1.0
13750.0,0.0,12.12,0.0,0.0,2.0,50000.0,1.0,6.0,13.49,0.0,0.0,3.0,0.0,81.3,8.0,0.0
20000.0,0.0,13.11,0.0,1.0,1.0,85000.0,1.0,0.0,20.17,0.0,0.0,6.0,0.0,92.0,10.0,0.0
14000.0,0.0,14.33,1.0,2.0,0.0,49000.0,2.0,0.0,25.38,0.0,0.0,12.0,1.0,56.9,9.0,0.0
4000.0,0.0,14.09,0.0,6.0,0.0,30000.0,2.0,1.0,28.36,0.0,2.0,10.0,1.0,43.3,0.0,0.0
10000.0,0.0,19.05,3.0,15.0,1.0,40000.0,1.0,1.0,10.71,4.0,1.0,20.0,0.0,20.8,2.0,0.0
35000.0,0.0,16.29,1.0,7.0,0.0,175000.0,0.0,4.0,9.37,0.0,1.0,9.0,0.0,82.8,5.0,0.0
11325.0,0.0,14.33,1.0,2.0,1.0,34000.0,2.0,0.0,17.08,0.0,1.0,10.0,0.0,29.6,0.0,0.0
12000.0,1.0,21.98,4.0,23.0,0.0,61000.0,1.0,1.0,13.36,1.0,0.0,11.0,0.0,61.7,0.0,0.0
10000.0,0.0,14.09,0.0,6.0,1.0,30000.0,2.0,1.0,24.68,1.0,1.0,12.0,0.0,50.7,3.0,0.0
10800.0,0.0,17.27,1.0,10.0,0.0,41500.0,0.0,1.0,6.16,0.0,2.0,8.0,0.0,57.9,4.0,0.0
15000.0,0.0,11.14,0.0,5.0,0.0,60000.0,1.0,0.0,20.08,0.0,1.0,15.0,0.0,68.0,6.0,0.0
8500.0,0.0,17.27,1.0,10.0,2.0,36000.0,2.0,1.0,27.63,0.0,0.0,6.0,0.0,71.3,1.0,0.0
19200.0,0.0,14.33,1.0,2.0,0.0,99384.0,0.0,0.0,7.02,0.0,0.0,6.0,0.0,74.2,0.0,1.0
16000.0,1.0,22.95,5.0,25.0,1.0,52000.0,1.0,0.0,18.9,0.0,0.0,8.0,0.0,95.2,1.0,0.0
19000.0,1.0,15.8,1.0,4.0,0.0,60000.0,1.0,1.0,20.36,0.0,1.0,12.0,0.0,77.6,6.0,1.0
11000.0,0.0,15.31,1.0,3.0,0.0,80000.0,2.0,2.0,9.2,0.0,3.0,12.0,1.0,64.3,7.0,0.0
11000.0,0.0,20.49,4.0,20.0,1.0,49000.0,1.0,2.0,12.7,1.0,1.0,12.0,0.0,41.0,6.0,0.0
16000.0,0.0,11.14,0.0,5.0,1.0,48000.0,2.0,0.0,24.6,0.0,1.0,9.0,0.0,59.3,7.0,0.0
20000.0,1.0,17.27,1.0,10.0,0.0,51500.0,1.0,0.0,14.03,0.0,2.0,8.0,0.0,77.6,7.0,0.0
10000.0,0.0,18.49,3.0,13.0,0.0,63000.0,2.0,0.0,19.03,0.0,1.0,15.0,1.0,87.7,7.0,0.0
9950.0,0.0,12.12,0.0,0.0,1.0,30000.0,2.0,0.0,26.87,0.0,0.0,11.0,0.0,32.8,5.0,0.0
5000.0,0.0,19.05,3.0,15.0,1.0,100000.0,2.0,0.0,22.31,0.0,2.0,12.0,0.0,74.2,0.0,0.0
16200.0,1.0,17.77,3.0,11.0,1.0,37795.0,2.0,0.0,26.89,0.0,0.0,17.0,0.0,71.6,0.0,0.0
28000.0,0.0,11.14,0.0,5.0,0.0,150000.0,0.0,0.0,19.8,0.0,3.0,9.0,0.0,46.5,3.0,0.0
21000.0,1.0,12.12,0.0,0.0,0.0,80000.0,1.0,0.0,19.49,0.0,0.0,15.0,0.0,34.0,1.0,1.0
15000.0,0.0,13.11,0.0,1.0,1.0,92000.0,0.0,1.0,16.37,0.0,2.0,14.0,0.0,67.2,10.0,0.0
17625.0,0.0,18.49,3.0,13.0,0.0,85000.0,2.0,0.0,23.22,1.0,1.0,17.0,0.0,37.6,0.0,1.0
11750.0,0.0,17.77,3.0,11.0,0.0,44000.0,1.0,1.0,11.78,0.0,0.0,12.0,1.0,71.7,0.0,0.0
27000.0,1.0,15.31,1.0,3.0,1.0,112000.0,1.0,0.0,24.87,0.0,1.0,16.0,0.0,53.3,0.0,0.0
7200.0,0.0,18.49,3.0,13.0,1.0,43824.0,1.0,11.0,25.25,0.0,0.0,6.0,1.0,75.0,0.0,0.0
10000.0,0.0,14.09,0.0,6.0,1.0,33000.0,1.0,1.0,31.49,0.0,1.0,21.0,0.0,41.0,2.0,0.0
12175.0,1.0,22.95,5.0,25.0,0.0,50000.0,1.0,0.0,16.9,0.0,3.0,21.0,0.0,73.9,6.0,1.0
6000.0,0.0,17.27,1.0,10.0,2.0,20000.0,1.0,1.0,10.74,0.0,2.0,12.0,0.0,29.1,7.0,0.0
12575.0,1.0,21.0,4.0,21.0,0.0,47850.0,1.0,0.0,19.99,2.0,1.0,10.0,0.0,79.5,7.0,0.0
5250.0,0.0,19.72,3.0,19.0,0.0,34732.12,1.0,1.0,28.05,0.0,3.0,8.0,0.0,80.2,0.0,0.0
16425.0,1.0,23.28,5.0,26.0,1.0,42000.0,1.0,11.0,24.97,0.0,0.0,10.0,0.0,53.6,3.0,0.0
20000.0,0.0,11.14,0.0,5.0,0.0,47000.0,1.0,0.0,16.44,1.0,2.0,19.0,0.0,53.8,0.0,0.0
16000.0,1.0,20.49,4.0,20.0,0.0,80000.0,1.0,0.0,5.58,0.0,2.0,7.0,1.0,46.6,0.0,0.0
12000.0,0.0,10.16,0.0,8.0,0.0,90000.0,0.0,2.0,13.54,0.0,1.0,13.0,0.0,9.9,4.0,0.0
6500.0,0.0,11.14,0.0,5.0,0.0,83000.0,1.0,0.0,17.9,0.0,1.0,4.0,0.0,91.7,8.0,0.0
20000.0,0.0,14.33,1.0,2.0,1.0,74000.0,1.0,0.0,21.45,0.0,0.0,18.0,0.0,40.8,0.0,0.0
20000.0,1.0,21.0,4.0,21.0,1.0,62434.0,1.0,0.0,12.24,2.0,0.0,7.0,0.0,56.7,3.0,0.0
