loan_amnt,term_index,int_rate,grade_index,sub_grade_index,home_ownership_index,annual_inc,verification_status_index,purpose_index,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,emp_length_index,label
20000.0,1.0,15.31,1.0,3.0,0.0,85000.0,1.0,0.0,17.92,0.0,0.0,15.0,0.0,60.8,11.0,0.0
15000.0,0.0,19.05,3.0,15.0,1.0,60000.0,1.0,0.0,14.49,1.0,1.0,12.0,0.0,53.7,2.0,1.0
6625.0,0.0,11.14,0.0,5.0,1.0,46000.0,2.0,0.0,15.13,0.0,1.0,5.0,0.0,50.6,0.0,0.0
17600.0,0.0,14.09,0.0,6.0,1.0,39705.0,1.0,0.0,24.0,1.0,1.0,20.0,0.0,23.9,7.0,0.0
9000.0,0.0,15.31,1.0,3.0,0.0,48000.0,2.0,0.0,17.28,0.0,2.0,11.0,0.0,70.6,5.0,0.0
3750.0,0.0,6.62,2.0,18.0,0.0,86864.28,2.0,4.0,7.56,0.0,1.0,12.0,0.0,20.5,5.0,0.0
12000.0,0.0,8.9,2.0,9.0,0.0,85000.0,1.0,2.0,15.92,0.0,1.0,22.0,1.0,22.5,11.0,0.0
8200.0,0.0,14.09,0.0,6.0,2.0,46000.0,0.0,2.0,20.46,0.0,2.0,7.0,0.0,55.7,6.0,1.0
12000.0,0.0,12.12,0.0,0.0,2.0,41000.0,2.0,7.0,11.88,0.0,0.0,6.0,0.0,41.1,6.0,0.0
3000.0,0.0,14.33,1.0,2.0,0.0,91500.0,0.0,0.0,20.92,0.0,3.0,9.0,0.0,95.4,2.0,0.0
19750.0,1.0,23.76,5.0,28.0,0.0,70000.0,1.0,0.0,20.16,0.0,2.0,12.0,0.0,96.7,0.0,0.0
35000.0,1.0,14.33,1.0,2.0,0.0,160000.0,1.0,10.0,0.81,0.0,4.0,8.0,0.0,6.9,7.0,0.0
7550.0,0.0,19.72,3.0,19.0,0.0,39000.0,2.0,3.0,13.32,0.0,0.0,4.0,0.0,92.0,5.0,0.0
35000.0,1.0,21.98,4.0,23.0,0.0,138000.0,1.0,0.0,23.81,0.0,1.0,14.0,0.0,73.7,1.0,0.0
17500.0,1.0,11.14,0.0,5.0,0.0,85000.0,1.0,0.0,25.29,1.0,0.0,16.0,0.0,36.4,0.0,1.0
7000.0,0.0,13.11,0.0,1.0,0.0,45796.8,2.0,1.0,23.79,2.0,2.0,10.0,0.0,52.8,8.0,0.0
13025.0,0.0,10.16,0.0,8.0,0.0,82000.0,1.0,0.0,28.65,0.0,0.0,12.0,0.0,70.1,0.0,0.0
22050.0,1.0,19.72,3.0,19.0,0.0,65000.0,1.0,0.0,23.8,1.0,0.0,9.0,0.0,65.0,0.0,0.0
2000.0,0.0,7.9,2.0,12.0,0.0,30000.0,2.0,0.0,6.24,0.0,1.0,12.0,0.0,10.1,4.0,0.0
20400.0,1.0,17.27,1.0,10.0,0.0,90000.0,0.0,1.0,25.95,0.0,3.0,13.0,0.0,81.6,10.0,0.0
1200.0,0.0,18.49,3.0,13.0,0.0,26000.0,1.0,1.0,26.42,0.0,2.0,8.0,0.0,91.9,2.0,0.0
14000.0,0.0,12.12,0.0,0.0,1.0,160000.0,0.0,1.0,10.31,0.0,2.0,9.0,0.0,65.6,2.0,0.0
4800.0,0.0,14.33,1.0,2.0,1.0,32000.0,0.0,1.0,5.81,0.0,0.0,3.0,0.0,78.6,2.0,0.0
7200.0,0.0,7.9,2.0,12.0,0.0,63000.0,1.0,1.0,12.86,0.0,0.0,6.0,0.0,55.1,8.0,0.0
12000.0,0.0,16.29,1.0,7.0,1.0,65000.0,1.0,7.0,16.98,1.0,1.0,6.0,0.0,85.6,0.0,0.0
30000.0,1.0,22.95,5.0,25.0,0.0,106000.0,1.0,0.0,14.15,0.0,1.0,11.0,0.0,64.7,10.0,0.0
22800.0,1.0,12.12,0.0,0.0,0.0,93000.0,1.0,0.0,20.62,0.0,1.0,13.0,0.0,12.5,7.0,0.0
3000.0,0.0,7.9,2.0,12.0,1.0,30000.0,1.0,9.0,13.1,0.0,1.0,9.0,0.0,17.2,6.0,0.0
25000.0,0.0,16.29,1.0,7.0,0.0,78000.0,1.0,1.0,20.9,0.0,1.0,12.0,0.0,72.7,0.0,0.0
3000.0,0.0,11.14,0.0,5.0,0.0,45000.0,1.0,2.0,20.75,0.0,0.0,19.0,0.0,35.0,6.0,0.0
28000.0,1.0,19.05,3.0,15.0,0.0,125000.0,1.0,5.0,17.6,0.0,1.0,8.0,0.0,83.6,0.0,1.0
24000.0,0.0,14.33,1.0,2.0,0.0,134500.0,1.0,1.0,25.49,0.0,2.0,23.0,0.0,44.2,0.0,0.0
34475.0,1.0,21.49,4.0,22.0,0.0,76800.0,1.0,0.0,28.55,0.0,0.0,17.0,0.0,57.9,0.0,0.0
18225.0,0.0,14.09,0.0,6.0,0.0,51000.0,1.0,0.0,29.44,2.0,0.0,11.0,0.0,47.5,10.0,1.0
22800.0,1.0,21.0,4.0,21.0,1.0,57000.0,0.0,3.0,20.19,0.0,0.0,11.0,0.0,85.2,0.0,0.0
6800.0,0.0,8.9,2.0,9.0,0.0,35280.0,2.0,0.0,26.53,0.0,0.0,8.0,0.0,60.7,7.0,0.0
4900.0,0.0,14.09,0.0,6.0,1.0,42000.0,1.0,11.0,30.17,0.0,2.0,18.0,1.0,58.8,11.0,1.0
30225.0,1.0,22.95,5.0,25.0,0.0,83000.0,1.0,0.0,11.83,1.0,0.0,9.0,0.0,24.0,5.0,0.0
2625.0,0.0,15.31,1.0,3.0,1.0,24000.0,2.0,7.0,21.0,0.0,1.0,5.0,0.0,45.3,5.0,0.0
23850.0,0.0,17.77,3.0,11.0,0.0,75000.0,1.0,0.0,15.44,0.0,0.0,7.0,0.0,88.2,5.0,0.0
6250.0,0.0,12.12,0.0,0.0,1.0,21696.0,2.0,0.0,25.0,0.0,0.0,5.0,0.0,68.1,4.0,0.0
9000.0,0.0,7.62,2.0,16.0,0.0,50000.0,2.0,0.0,10.93,0.0,0.0,6.0,0.0,29.4,0.0,0.0
30000.0,1.0,21.0,4.0,21.0,0.0,159883.0,1.0,0.0,19.52,0.0,0.0,10.0,0.0,89.1,0.0,0.0
6000.0,0.0,15.31,1.0,3.0,2.0,80000.0,2.0,0.0,11.55,3.0,2.0,16.0,0.0,83.3,10.0,0.0
30000.0,1.0,17.27,1.0,10.0,0.0,82400.0,1.0,0.0,20.12,0.0,3.0,18.0,0.0,32.7,2.0,0.0
10400.0,0.0,12.12,0.0,0.0,0.0,85000.0,2.0,3.0,9.26,1.0,2.0,9.0,0.0,43.9,0.0,0.0
8000.0,0.0,14.33,1.0,2.0,1.0,52000.0,1.0,0.0,15.67,0.0,0.0,12.0,0.0,72.7,10.0,0.0
7000.0,0.0,10.16,0.0,8.0,1.0,52000.0,2.0,1.0,16.43,1.0,2.0,12.0,0.0,31.8,4.0,0.0
23350.0,0.0,7.9,2.0,12.0,0.0,65000.0,1.0,0.0,13.4,0.0,0.0,5.0,0.0,45.5,11.0,0.0
2900.0,0.0,14.09,0.0,6.0,1.0,35000.0,2.0,9.0,27.33,0.0,1.0,8.0,0.0,68.3,7.0,0.0
10000.0,0.0,13.11,0.0,1.0,1.0,40000.0,1.0,1.0,6.72,0.0,0.0,9.0,0.0,39.8,8.0,0.0
3000.0,0.0,13.11,0.0,1.0,0.0,75000.0,1.0,9.0,19.8,0.0,0.0,12.0,0.0,92.9,9.0,1.0
18075.0,0.0,10.16,0.0,8.0,0.0,68000.0,1.0,5.0,18.99,0.0,3.0,15.0,0.0,18.4,10.0,1.0
12000.0,0.0,7.62,2.0,16.0,0.0,125000.0,2.0,2.0,10.42,0.0,1.0,9.0,0.0,48.2,4.0,0.0
19000.0,1.0,21.98,4.0,23.0,0.0,62000.0,1.0,0.0,25.6,2.0,0.0,18.0,0.0,63.7,9.0,1.0
20000.0,0.0,13.11,0.0,1.0,0.0,55000.0,1.0,3.0,3.99,0.0,0.0,8.0,0.0,33.7,0.0,0.0
4725.0,0.0,11.14,0.0,5.0,0.0,17000.0,2.0,0.0,23.36,0.0,0.0,7.0,0.0,81.5,5.0,0.0
8000.0,0.0,8.9,2.0,9.0,1.0,50000.0,2.0,0.0,6.67,0.0,0.0,8.0,0.0,43.0,0.0,0.0
30000.0,1.0,13.11,0.0,1.0,1.0,80000.0,1.0,0.0,22.05,1.0,0.0,15.0,0.0,31.6,2.0,0.0
20000.0,0.0,16.29,1.0,7.0,0.0,102000.0,1.0,1.0,12.82,2.0,3.0,12.0,0.0,67.4,11.0,0.0
20000.0,1.0,15.31,1.0,3.0,2.0,72000.0,1.0,0.0,18.43,0.0,0.0,8.0,0.0,70.4,3.0,0.0
16250.0,0.0,14.09,0.0,6.0,0.0,38468.88,1.0,1.0,31.07,0.0,1.0,11.0,0.0,72.7,0.0,0.0
35000.0,1.0,23.28,5.0,26.0,0.0,141500.0,1.0,0.0,29.1,0.0,1.0,24.0,0.0,64.6,5.0,0.0
17500.0,1.0,12.12,0.0,0.0,0.0,47000.0,1.0,3.0,15.14,0.0,0.0,4.0,0.0,21.9,0.0,0.0
14000.0,0.0,10.16,0.0,8.0,0.0,42000.0,1.0,1.0,27.34,0.0,0.0,5.0,0.0,86.8,0.0,1.0
6000.0,0.0,10.16,0.0,8.0,1.0,45600.0,2.0,0.0,28.16,0.0,1.0,7.0,0.0,65.6,0.0,0.0
35000.0,0.0,20.49,4.0,20.0,0.0,200000.0,1.0,0.0,13.0,0.0,1.0,9.0,0.0,72.6,10.0,1.0
10000.0,0.0,13.11,0.0,1.0,1.0,45000.0,1.0,1.0,13.6,0.0,0.0,17.0,0.0,73.2,2.0,0.0
3850.0,0.0,12.12,0.0,0.0,1.0,15000.0,0.0,1.0,11.6,0.0,0.0,5.0,0.0,67.7,2.0,0.0
15000.0,1.0,13.11,0.0,1.0,0.0,72000.0,0.0,0.0,26.4,1.0,2.0,12.0,0.0,12.0,1.0,0.0
5000.0,0.0,8.9,2.0,9.0,1.0,44000.0,2.0,3.0,13.83,0.0,0.0,9.0,0.0,55.5,0.0,0.0
6000.0,0.0,15.8,1.0,4.0,1.0,20000.0,0.0,0.0,21.06,0.0,2.0,6.0,0.0,84.6,10.0,0.0
21200.0,1.0,21.98,4.0,23.0,0.0,65000.0,1.0,11.0,11.63,0.0,0.0,8.0,0.0,87.9,0.0,0.0
24250.0,1.0,20.49,4.0,20.0,2.0,54600.0,1.0,0.0,25.78,0.0,0.0,15.0,0.0,69.1,0.0,1.0
11875.0,0.0,14.09,0.0,6.0,0.0,55000.0,2.0,0.0,13.75,0.0,1.0,5.0,0.0,55.4,0.0,0.0
5000.0,0.0,19.05,3.0,15.0,0.0,75000.0,1.0,0.0,15.46,1.0,0.0,6.0,0.0,96.2,0.0,1.0
19400.0,0.0,12.12,0.0,0.0,1.0,55000.0,1.0,0.0,19.05,0.0,0.0,9.0,0.0,80.3,11.0,0.0
20000.0,0.0,14.33,1.0,2.0,0.0,65000.0,1.0,0.0,25.35,1.0,0.0,10.0,0.0,87.0,3.0,1.0
20000.0,0.0,14.09,0.0,6.0,0.0,102138.72,1.0,11.0,6.25,1.0,0.0,7.0,0.0,72.4,0.0,0.0
6000.0,0.0,18.49,3.0,13.0,0.0,93172.0,0.0,0.0,18.03,0.0,3.0,12.0,0.0,97.2,6.0,1.0
18900.0,0.0,18.49,3.0,13.0,1.0,48000.0,0.0,0.0,18.38,0.0,0.0,8.0,0.0,69.0,6.0,0.0
7000.0,0.0,21.0,4.0,21.0,0.0,88000.0,2.0,1.0,21.87,0.0,1.0,26.0,0.0,89.6,5.0,0.0
22200.0,0.0,18.49,3.0,13.0,1.0,78132.0,2.0,0.0,22.51,0.0,3.0,9.0,0.0,95.8,10.0,0.0
10500.0,0.0,8.9,2.0,9.0,1.0,30000.0,2.0,3.0,25.88,0.0,0.0,11.0,0.0,29.3,10.0,0.0
6300.0,0.0,11.14,0.0,5.0,1.0,30000.0,2.0,0.0,19.04,0.0,0.0,9.0,0.0,33.4,4.0,0.0
3600.0,0.0,15.8,1.0,4.0,0.0,55000.0,2.0,3.0,26.47,2.0,1.0,11.0,0.0,87.0,0.0,0.0
12000.0,0.0,12.12,0.0,0.0,0.0,65000.0,2.0,0.0,25.45,0.0,0.0,8.0,0.0,75.1,0.0,0.0
20000.0,0.0,19.05,3.0,15.0,1.0,65000.0,1.0,0.0,22.97,1.0,1.0,16.0,0.0,55.0,7.0,0.0
14000.0,0.0,13.11,0.0,1.0,1.0,102000.0,2.0,1.0,12.99,0.0,1.0,10.0,0.0,64.8,4.0,0.0
29700.0,1.0,21.0,4.0,21.0,0.0,66000.0,1.0,0.0,23.44,0.0,0.0,8.0,0.0,75.6,8.0,0.0
12250.0,0.0,14.09,0.0,6.0,0.0,66300.0,1.0,0.0,18.33,0.0,1.0,6.0,0.0,90.1,8.0,0.0
12000.0,0.0,12.12,0.0,0.0,1.0,65000.0,2.0,1.0,22.98,0.0,0.0,7.0,0.0,85.4,6.0,0.0
20000.0,0.0,14.33,1.0,2.0,0.0,120000.0,0.0,0.0,7.82,1.0,1.0,10.0,0.0,40.2,5.0,0.0
20000.0,0.0,10.16,0.0,8.0,1.0,103500.0,1.0,0.0,14.06,0.0,0.0,15.0,0.0,63.1,3.0,0.0
24250.0,0.0,19.72,3.0,19.0,0.0,54000.0,1.0,0.0,23.04,0.0,0.0,16.0,0.0,56.8,0.0,0.0
30000.0,1.0,23.63,5.0,27.0,1.0,220000.0,0.0,0.0,14.13,1.0,3.0,11.0,0.0,66.0,0.0,1.0
14400.0,1.0,15.8,1.0,4.0,0.0,45000.0,1.0,0.0,29.49,0.0,2.0,8.0,0.0,55.3,4.0,0.0
31825.0,0.0,10.16,0.0,8.0,0.0,80000.0,1.0,5.0,15.5,0.0,1.0,8.0,0.0,79.3,4.0,0.0
22900.0,1.0,19.05,3.0,15.0,0.0,60000.0,1.0,0.0,8.28,1.0,0.0,6.0,0.0,68.9,4.0,0.0
8000.0,0.0,14.09,0.0,6.0,1.0,38000.0,0.0,0.0,14.12,0.0,2.0,7.0,0.0,40.3,8.0,0.0
21000.0,1.0,21.49,4.0,22.0,0.0,83000.0,1.0,0.0,9.86,1.0,1.0,8.0,0.0,97.6,1.0,0.0
4200.0,0.0,6.03,2.0,17.0,1.0,50000.0,2.0,4.0,20.42,0.0,0.0,11.0,0.0,44.8,6.0,0.0
26200.0,1.0,22.95,5.0,25.0,0.0,64356.0,1.0,0.0,33.51,0.0,0.0,22.0,0.0,91.2,9.0,0.0
18500.0,1.0,22.47,4.0,24.0,0.0,61000.0,1.0,0.0,23.53,0.0,0.0,10.0,0.0,87.6,1.0,1.0
